"","Specie.Code","year","session","Location","N","i","tot_net_hours","caps_per_1K_nethours","tot.yrs","year_cent"
"5290","PIRI",2015,"PRIMERA","MAIN",0,5290,195,0,1,4
"5291","PIRI",2016,"PRIMERA","MAIN",0,5291,170,0,1,5
"5292","PIRI",2006,"SEGUNDA","MAIN",0,5292,245.2,0,1,-5
"5293","PIRI",2007,"SEGUNDA","MAIN",0,5293,233.4,0,1,-4
"5294","PIRI",2008,"SEGUNDA","MAIN",0,5294,320,0,1,-3
"5295","PIRI",2009,"SEGUNDA","MAIN",1,5295,320,3.125,1,-2
"5296","PIRI",2010,"SEGUNDA","MAIN",0,5296,210,0,1,-1
"5297","PIRI",2011,"SEGUNDA","MAIN",0,5297,279.5,0,1,0
"5298","PIRI",2012,"SEGUNDA","MAIN",0,5298,400,0,1,1
"5299","PIRI",2013,"SEGUNDA","MAIN",0,5299,140,0,1,2
"5300","PIRI",2014,"SEGUNDA","MAIN",0,5300,300,0,1,3
"5301","PIRI",2015,"SEGUNDA","MAIN",0,5301,242.5,0,1,4
"5302","PIRI",2016,"SEGUNDA","MAIN",0,5302,190,0,1,5
"5303","PIRI",2006,"TERCERA","MAIN",0,5303,160,0,1,-5
"5304","PIRI",2007,"TERCERA","MAIN",0,5304,251.6,0,1,-4
"5305","PIRI",2008,"TERCERA","MAIN",0,5305,320,0,1,-3
"5306","PIRI",2009,"TERCERA","MAIN",0,5306,302,0,1,-2
"5307","PIRI",2010,"TERCERA","MAIN",0,5307,180,0,1,-1
"5308","PIRI",2011,"TERCERA","MAIN",0,5308,290,0,1,0
"5309","PIRI",2012,"TERCERA","MAIN",1,5309,269,3.71747211895911,1,1
"5310","PIRI",2013,"TERCERA","MAIN",0,5310,190,0,1,2
"5311","PIRI",2014,"TERCERA","MAIN",0,5311,310,0,1,3
"5312","PIRI",2015,"TERCERA","MAIN",0,5312,290,0,1,4
"5313","PIRI",2016,"TERCERA","MAIN",0,5313,170,0,1,5
"5314","PIRI",2006,"PRIMERA","MASE",0,5314,300.9,0,0,-5
"5315","PIRI",2007,"PRIMERA","MASE",0,5315,281.6,0,0,-4
"5316","PIRI",2008,"PRIMERA","MASE",0,5316,216.5,0,0,-3
"5317","PIRI",2009,"PRIMERA","MASE",0,5317,210,0,0,-2
"5318","PIRI",2010,"PRIMERA","MASE",0,5318,228,0,0,-1
"5319","PIRI",2011,"PRIMERA","MASE",0,5319,320,0,0,0
"5320","PIRI",2012,"PRIMERA","MASE",0,5320,262.5,0,0,1
"5321","PIRI",2013,"PRIMERA","MASE",0,5321,236,0,0,2
"5322","PIRI",2014,"PRIMERA","MASE",0,5322,234.5,0,0,3
"5323","PIRI",2015,"PRIMERA","MASE",0,5323,350,0,0,4
"5324","PIRI",2016,"PRIMERA","MASE",0,5324,196.5,0,0,5
"5325","PIRI",2006,"SEGUNDA","MASE",0,5325,288.4,0,0,-5
"5326","PIRI",2007,"SEGUNDA","MASE",0,5326,293.4,0,0,-4
"5327","PIRI",2008,"SEGUNDA","MASE",0,5327,300,0,0,-3
"5328","PIRI",2009,"SEGUNDA","MASE",0,5328,320,0,0,-2
"5329","PIRI",2010,"SEGUNDA","MASE",0,5329,285,0,0,-1
"5330","PIRI",2011,"SEGUNDA","MASE",0,5330,250,0,0,0
"5331","PIRI",2012,"SEGUNDA","MASE",0,5331,337.5,0,0,1
"5332","PIRI",2013,"SEGUNDA","MASE",0,5332,289,0,0,2
"5333","PIRI",2014,"SEGUNDA","MASE",0,5333,275,0,0,3
"5334","PIRI",2015,"SEGUNDA","MASE",0,5334,350,0,0,4
"5335","PIRI",2016,"SEGUNDA","MASE",0,5335,225,0,0,5
"5336","PIRI",2006,"TERCERA","MASE",0,5336,220,0,0,-5
"5337","PIRI",2007,"TERCERA","MASE",0,5337,300,0,0,-4
"5338","PIRI",2008,"TERCERA","MASE",0,5338,320,0,0,-3
"5339","PIRI",2009,"TERCERA","MASE",0,5339,300,0,0,-2
"5340","PIRI",2010,"TERCERA","MASE",0,5340,196.5,0,0,-1
"5341","PIRI",2011,"TERCERA","MASE",0,5341,180,0,0,0
"5342","PIRI",2012,"TERCERA","MASE",0,5342,348,0,0,1
"5343","PIRI",2013,"TERCERA","MASE",0,5343,350,0,0,2
"5344","PIRI",2014,"TERCERA","MASE",0,5344,260,0,0,3
"5345","PIRI",2015,"TERCERA","MASE",0,5345,323.5,0,0,4
"5346","PIRI",2016,"TERCERA","MASE",0,5346,207.16999817,0,0,5
"5347","PSBO",2006,"PRIMERA","LLAV",1,5347,256.3,3.90167772142021,2,-5
"5348","PSBO",2007,"PRIMERA","LLAV",0,5348,311,0,2,-4
"5349","PSBO",2008,"PRIMERA","LLAV",0,5349,90.75,0,2,-3
"5350","PSBO",2009,"PRIMERA","LLAV",0,5350,242,0,2,-2
"5351","PSBO",2010,"PRIMERA","LLAV",0,5351,248,0,2,-1
"5352","PSBO",2011,"PRIMERA","LLAV",0,5352,266.5,0,2,0
"5353","PSBO",2012,"PRIMERA","LLAV",0,5353,175,0,2,1
"5354","PSBO",2013,"PRIMERA","LLAV",0,5354,241,0,2,2
"5355","PSBO",2014,"PRIMERA","LLAV",0,5355,271.5,0,2,3
"5356","PSBO",2015,"PRIMERA","LLAV",1,5356,296.5,3.37268128161889,2,4
"5357","PSBO",2016,"PRIMERA","LLAV",0,5357,219,0,2,5
"5358","PSBO",2006,"SEGUNDA","LLAV",1,5358,291.6,3.42935528120713,1,-5
"5359","PSBO",2007,"SEGUNDA","LLAV",0,5359,256.6,0,1,-4
"5360","PSBO",2008,"SEGUNDA","LLAV",0,5360,210,0,1,-3
"5361","PSBO",2009,"SEGUNDA","LLAV",0,5361,194,0,1,-2
"5362","PSBO",2010,"SEGUNDA","LLAV",0,5362,241,0,1,-1
"5363","PSBO",2011,"SEGUNDA","LLAV",0,5363,230,0,1,0
"5364","PSBO",2012,"SEGUNDA","LLAV",0,5364,83.5,0,1,1
"5365","PSBO",2013,"SEGUNDA","LLAV",0,5365,252,0,1,2
"5366","PSBO",2014,"SEGUNDA","LLAV",0,5366,229,0,1,3
"5367","PSBO",2015,"SEGUNDA","LLAV",0,5367,255,0,1,4
"5368","PSBO",2016,"SEGUNDA","LLAV",0,5368,110,0,1,5
"5369","PSBO",2006,"TERCERA","LLAV",0,5369,282,0,0,-5
"5370","PSBO",2007,"TERCERA","LLAV",0,5370,320,0,0,-4
"5371","PSBO",2008,"TERCERA","LLAV",0,5371,248.5,0,0,-3
"5372","PSBO",2009,"TERCERA","LLAV",0,5372,265,0,0,-2
"5373","PSBO",2010,"TERCERA","LLAV",0,5373,191,0,0,-1
"5374","PSBO",2011,"TERCERA","LLAV",0,5374,198.5,0,0,0
"5375","PSBO",2012,"TERCERA","LLAV",0,5375,206,0,0,1
"5377","PSBO",2014,"TERCERA","LLAV",0,5377,438,0,0,3
"5378","PSBO",2015,"TERCERA","LLAV",0,5378,300,0,0,4
"5379","PSBO",2016,"TERCERA","LLAV",0,5379,200,0,0,5
"5380","PSBO",2006,"PRIMERA","MAIN",0,5380,326.6,0,1,-5
"5381","PSBO",2007,"PRIMERA","MAIN",0,5381,237.5,0,1,-4
"5382","PSBO",2008,"PRIMERA","MAIN",0,5382,269.5,0,1,-3
"5383","PSBO",2009,"PRIMERA","MAIN",0,5383,180,0,1,-2
"5384","PSBO",2010,"PRIMERA","MAIN",0,5384,284.5,0,1,-1
"5385","PSBO",2011,"PRIMERA","MAIN",0,5385,270,0,1,0
"5386","PSBO",2012,"PRIMERA","MAIN",0,5386,220,0,1,1
"5387","PSBO",2013,"PRIMERA","MAIN",0,5387,237,0,1,2
"5388","PSBO",2014,"PRIMERA","MAIN",1,5388,288.5,3.46620450606586,1,3
"5389","PSBO",2015,"PRIMERA","MAIN",0,5389,195,0,1,4
"5390","PSBO",2016,"PRIMERA","MAIN",0,5390,170,0,1,5
"5391","PSBO",2006,"SEGUNDA","MAIN",0,5391,245.2,0,2,-5
"5392","PSBO",2007,"SEGUNDA","MAIN",0,5392,233.4,0,2,-4
"5393","PSBO",2008,"SEGUNDA","MAIN",0,5393,320,0,2,-3
"5394","PSBO",2009,"SEGUNDA","MAIN",0,5394,320,0,2,-2
"5395","PSBO",2010,"SEGUNDA","MAIN",0,5395,210,0,2,-1
"5396","PSBO",2011,"SEGUNDA","MAIN",1,5396,279.5,3.5778175313059,2,0
"5397","PSBO",2012,"SEGUNDA","MAIN",0,5397,400,0,2,1
"5398","PSBO",2013,"SEGUNDA","MAIN",0,5398,140,0,2,2
"5399","PSBO",2014,"SEGUNDA","MAIN",1,5399,300,3.33333333333333,2,3
"5400","PSBO",2015,"SEGUNDA","MAIN",0,5400,242.5,0,2,4
"5401","PSBO",2016,"SEGUNDA","MAIN",0,5401,190,0,2,5
"5402","PSBO",2006,"TERCERA","MAIN",0,5402,160,0,1,-5
"5403","PSBO",2007,"TERCERA","MAIN",0,5403,251.6,0,1,-4
"5404","PSBO",2008,"TERCERA","MAIN",0,5404,320,0,1,-3
"5405","PSBO",2009,"TERCERA","MAIN",0,5405,302,0,1,-2
"5406","PSBO",2010,"TERCERA","MAIN",0,5406,180,0,1,-1
"5407","PSBO",2011,"TERCERA","MAIN",0,5407,290,0,1,0
"5408","PSBO",2012,"TERCERA","MAIN",0,5408,269,0,1,1
"5409","PSBO",2013,"TERCERA","MAIN",1,5409,190,5.26315789473684,1,2
"5410","PSBO",2014,"TERCERA","MAIN",0,5410,310,0,1,3
"5411","PSBO",2015,"TERCERA","MAIN",0,5411,290,0,1,4
"5412","PSBO",2016,"TERCERA","MAIN",0,5412,170,0,1,5
"5413","PSBO",2006,"PRIMERA","MASE",0,5413,300.9,0,2,-5
"5414","PSBO",2007,"PRIMERA","MASE",0,5414,281.6,0,2,-4
"5415","PSBO",2008,"PRIMERA","MASE",0,5415,216.5,0,2,-3
"5416","PSBO",2009,"PRIMERA","MASE",0,5416,210,0,2,-2
"5417","PSBO",2010,"PRIMERA","MASE",0,5417,228,0,2,-1
"5418","PSBO",2011,"PRIMERA","MASE",2,5418,320,6.25,2,0
"5419","PSBO",2012,"PRIMERA","MASE",0,5419,262.5,0,2,1
"5420","PSBO",2013,"PRIMERA","MASE",0,5420,236,0,2,2
"5421","PSBO",2014,"PRIMERA","MASE",3,5421,234.5,12.7931769722814,2,3
"5422","PSBO",2015,"PRIMERA","MASE",0,5422,350,0,2,4
"5423","PSBO",2016,"PRIMERA","MASE",0,5423,196.5,0,2,5
"5424","PSBO",2006,"SEGUNDA","MASE",0,5424,288.4,0,2,-5
"5425","PSBO",2007,"SEGUNDA","MASE",0,5425,293.4,0,2,-4
"5426","PSBO",2008,"SEGUNDA","MASE",0,5426,300,0,2,-3
"5427","PSBO",2009,"SEGUNDA","MASE",0,5427,320,0,2,-2
"5428","PSBO",2010,"SEGUNDA","MASE",1,5428,285,3.50877192982456,2,-1
"5429","PSBO",2011,"SEGUNDA","MASE",0,5429,250,0,2,0
"5430","PSBO",2012,"SEGUNDA","MASE",0,5430,337.5,0,2,1
"5431","PSBO",2013,"SEGUNDA","MASE",0,5431,289,0,2,2
"5432","PSBO",2014,"SEGUNDA","MASE",2,5432,275,7.27272727272727,2,3
"5433","PSBO",2015,"SEGUNDA","MASE",0,5433,350,0,2,4
"5434","PSBO",2016,"SEGUNDA","MASE",0,5434,225,0,2,5
"5435","PSBO",2006,"TERCERA","MASE",0,5435,220,0,0,-5
"5436","PSBO",2007,"TERCERA","MASE",0,5436,300,0,0,-4
"5437","PSBO",2008,"TERCERA","MASE",0,5437,320,0,0,-3
"5438","PSBO",2009,"TERCERA","MASE",0,5438,300,0,0,-2
"5439","PSBO",2010,"TERCERA","MASE",0,5439,196.5,0,0,-1
"5440","PSBO",2011,"TERCERA","MASE",0,5440,180,0,0,0
"5441","PSBO",2012,"TERCERA","MASE",0,5441,348,0,0,1
"5442","PSBO",2013,"TERCERA","MASE",0,5442,350,0,0,2
"5443","PSBO",2014,"TERCERA","MASE",0,5443,260,0,0,3
"5444","PSBO",2015,"TERCERA","MASE",0,5444,323.5,0,0,4
"5445","PSBO",2016,"TERCERA","MASE",0,5445,207.16999817,0,0,5
"5446","PTCY",2006,"PRIMERA","LLAV",0,5446,256.3,0,6,-5
"5447","PTCY",2007,"PRIMERA","LLAV",2,5447,311,6.43086816720257,6,-4
"5448","PTCY",2008,"PRIMERA","LLAV",0,5448,90.75,0,6,-3
"5449","PTCY",2009,"PRIMERA","LLAV",2,5449,242,8.26446280991736,6,-2
"5450","PTCY",2010,"PRIMERA","LLAV",0,5450,248,0,6,-1
"5451","PTCY",2011,"PRIMERA","LLAV",1,5451,266.5,3.75234521575985,6,0
"5452","PTCY",2012,"PRIMERA","LLAV",1,5452,175,5.71428571428571,6,1
"5453","PTCY",2013,"PRIMERA","LLAV",1,5453,241,4.149377593361,6,2
"5454","PTCY",2014,"PRIMERA","LLAV",2,5454,271.5,7.36648250460405,6,3
"5455","PTCY",2015,"PRIMERA","LLAV",0,5455,296.5,0,6,4
"5456","PTCY",2016,"PRIMERA","LLAV",0,5456,219,0,6,5
"5457","PTCY",2006,"SEGUNDA","LLAV",2,5457,291.6,6.85871056241427,6,-5
"5458","PTCY",2007,"SEGUNDA","LLAV",1,5458,256.6,3.89711613406079,6,-4
"5459","PTCY",2008,"SEGUNDA","LLAV",1,5459,210,4.76190476190476,6,-3
"5460","PTCY",2009,"SEGUNDA","LLAV",0,5460,194,0,6,-2
"5461","PTCY",2010,"SEGUNDA","LLAV",0,5461,241,0,6,-1
"5462","PTCY",2011,"SEGUNDA","LLAV",2,5462,230,8.69565217391304,6,0
"5463","PTCY",2012,"SEGUNDA","LLAV",0,5463,83.5,0,6,1
"5464","PTCY",2013,"SEGUNDA","LLAV",0,5464,252,0,6,2
"5465","PTCY",2014,"SEGUNDA","LLAV",5,5465,229,21.8340611353712,6,3
"5466","PTCY",2015,"SEGUNDA","LLAV",2,5466,255,7.84313725490196,6,4
"5467","PTCY",2016,"SEGUNDA","LLAV",0,5467,110,0,6,5
"5468","PTCY",2006,"TERCERA","LLAV",1,5468,282,3.54609929078014,4,-5
"5469","PTCY",2007,"TERCERA","LLAV",0,5469,320,0,4,-4
"5470","PTCY",2008,"TERCERA","LLAV",1,5470,248.5,4.02414486921529,4,-3
"5471","PTCY",2009,"TERCERA","LLAV",0,5471,265,0,4,-2
"5472","PTCY",2010,"TERCERA","LLAV",0,5472,191,0,4,-1
"5473","PTCY",2011,"TERCERA","LLAV",1,5473,198.5,5.03778337531486,4,0
"5474","PTCY",2012,"TERCERA","LLAV",0,5474,206,0,4,1
"5476","PTCY",2014,"TERCERA","LLAV",1,5476,438,2.28310502283105,4,3
"5477","PTCY",2015,"TERCERA","LLAV",0,5477,300,0,4,4
"5478","PTCY",2016,"TERCERA","LLAV",0,5478,200,0,4,5
"5479","PTCY",2006,"PRIMERA","MAIN",0,5479,326.6,0,0,-5
"5480","PTCY",2007,"PRIMERA","MAIN",0,5480,237.5,0,0,-4
"5481","PTCY",2008,"PRIMERA","MAIN",0,5481,269.5,0,0,-3
"5482","PTCY",2009,"PRIMERA","MAIN",0,5482,180,0,0,-2
"5483","PTCY",2010,"PRIMERA","MAIN",0,5483,284.5,0,0,-1
"5484","PTCY",2011,"PRIMERA","MAIN",0,5484,270,0,0,0
"5485","PTCY",2012,"PRIMERA","MAIN",0,5485,220,0,0,1
"5486","PTCY",2013,"PRIMERA","MAIN",0,5486,237,0,0,2
"5487","PTCY",2014,"PRIMERA","MAIN",0,5487,288.5,0,0,3
"5488","PTCY",2015,"PRIMERA","MAIN",0,5488,195,0,0,4
"5489","PTCY",2016,"PRIMERA","MAIN",0,5489,170,0,0,5
"5490","PTCY",2006,"SEGUNDA","MAIN",0,5490,245.2,0,0,-5
"5491","PTCY",2007,"SEGUNDA","MAIN",0,5491,233.4,0,0,-4
"5492","PTCY",2008,"SEGUNDA","MAIN",0,5492,320,0,0,-3
"5493","PTCY",2009,"SEGUNDA","MAIN",0,5493,320,0,0,-2
"5494","PTCY",2010,"SEGUNDA","MAIN",0,5494,210,0,0,-1
"5495","PTCY",2011,"SEGUNDA","MAIN",0,5495,279.5,0,0,0
"5496","PTCY",2012,"SEGUNDA","MAIN",0,5496,400,0,0,1
"5497","PTCY",2013,"SEGUNDA","MAIN",0,5497,140,0,0,2
"5498","PTCY",2014,"SEGUNDA","MAIN",0,5498,300,0,0,3
"5499","PTCY",2015,"SEGUNDA","MAIN",0,5499,242.5,0,0,4
"5500","PTCY",2016,"SEGUNDA","MAIN",0,5500,190,0,0,5
"5501","PTCY",2006,"TERCERA","MAIN",0,5501,160,0,0,-5
"5502","PTCY",2007,"TERCERA","MAIN",0,5502,251.6,0,0,-4
"5503","PTCY",2008,"TERCERA","MAIN",0,5503,320,0,0,-3
"5504","PTCY",2009,"TERCERA","MAIN",0,5504,302,0,0,-2
"5505","PTCY",2010,"TERCERA","MAIN",0,5505,180,0,0,-1
"5506","PTCY",2011,"TERCERA","MAIN",0,5506,290,0,0,0
"5507","PTCY",2012,"TERCERA","MAIN",0,5507,269,0,0,1
"5508","PTCY",2013,"TERCERA","MAIN",0,5508,190,0,0,2
"5509","PTCY",2014,"TERCERA","MAIN",0,5509,310,0,0,3
"5510","PTCY",2015,"TERCERA","MAIN",0,5510,290,0,0,4
"5511","PTCY",2016,"TERCERA","MAIN",0,5511,170,0,0,5
"5512","PTCY",2006,"PRIMERA","MASE",0,5512,300.9,0,0,-5
"5513","PTCY",2007,"PRIMERA","MASE",0,5513,281.6,0,0,-4
"5514","PTCY",2008,"PRIMERA","MASE",0,5514,216.5,0,0,-3
"5515","PTCY",2009,"PRIMERA","MASE",0,5515,210,0,0,-2
"5516","PTCY",2010,"PRIMERA","MASE",0,5516,228,0,0,-1
"5517","PTCY",2011,"PRIMERA","MASE",0,5517,320,0,0,0
"5518","PTCY",2012,"PRIMERA","MASE",0,5518,262.5,0,0,1
"5519","PTCY",2013,"PRIMERA","MASE",0,5519,236,0,0,2
"5520","PTCY",2014,"PRIMERA","MASE",0,5520,234.5,0,0,3
"5521","PTCY",2015,"PRIMERA","MASE",0,5521,350,0,0,4
"5522","PTCY",2016,"PRIMERA","MASE",0,5522,196.5,0,0,5
"5523","PTCY",2006,"SEGUNDA","MASE",0,5523,288.4,0,1,-5
"5524","PTCY",2007,"SEGUNDA","MASE",0,5524,293.4,0,1,-4
"5525","PTCY",2008,"SEGUNDA","MASE",0,5525,300,0,1,-3
"5526","PTCY",2009,"SEGUNDA","MASE",0,5526,320,0,1,-2
"5527","PTCY",2010,"SEGUNDA","MASE",0,5527,285,0,1,-1
"5528","PTCY",2011,"SEGUNDA","MASE",0,5528,250,0,1,0
"5529","PTCY",2012,"SEGUNDA","MASE",0,5529,337.5,0,1,1
"5530","PTCY",2013,"SEGUNDA","MASE",0,5530,289,0,1,2
"5531","PTCY",2014,"SEGUNDA","MASE",1,5531,275,3.63636363636364,1,3
"5532","PTCY",2015,"SEGUNDA","MASE",0,5532,350,0,1,4
"5533","PTCY",2016,"SEGUNDA","MASE",0,5533,225,0,1,5
"5534","PTCY",2006,"TERCERA","MASE",0,5534,220,0,2,-5
"5535","PTCY",2007,"TERCERA","MASE",0,5535,300,0,2,-4
"5536","PTCY",2008,"TERCERA","MASE",0,5536,320,0,2,-3
"5537","PTCY",2009,"TERCERA","MASE",0,5537,300,0,2,-2
"5538","PTCY",2010,"TERCERA","MASE",1,5538,196.5,5.08905852417303,2,-1
"5539","PTCY",2011,"TERCERA","MASE",0,5539,180,0,2,0
"5540","PTCY",2012,"TERCERA","MASE",0,5540,348,0,2,1
"5541","PTCY",2013,"TERCERA","MASE",0,5541,350,0,2,2
"5542","PTCY",2014,"TERCERA","MASE",1,5542,260,3.84615384615385,2,3
"5543","PTCY",2015,"TERCERA","MASE",0,5543,323.5,0,2,4
"5544","PTCY",2016,"TERCERA","MASE",0,5544,207.16999817,0,2,5
"5545","PYCI",2006,"PRIMERA","LLAV",0,5545,256.3,0,0,-5
"5546","PYCI",2007,"PRIMERA","LLAV",0,5546,311,0,0,-4
"5547","PYCI",2008,"PRIMERA","LLAV",0,5547,90.75,0,0,-3
"5548","PYCI",2009,"PRIMERA","LLAV",0,5548,242,0,0,-2
"5549","PYCI",2010,"PRIMERA","LLAV",0,5549,248,0,0,-1
"5550","PYCI",2011,"PRIMERA","LLAV",0,5550,266.5,0,0,0
"5551","PYCI",2012,"PRIMERA","LLAV",0,5551,175,0,0,1
"5552","PYCI",2013,"PRIMERA","LLAV",0,5552,241,0,0,2
"5553","PYCI",2014,"PRIMERA","LLAV",0,5553,271.5,0,0,3
"5554","PYCI",2015,"PRIMERA","LLAV",0,5554,296.5,0,0,4
"5555","PYCI",2016,"PRIMERA","LLAV",0,5555,219,0,0,5
"5556","PYCI",2006,"SEGUNDA","LLAV",0,5556,291.6,0,0,-5
"5557","PYCI",2007,"SEGUNDA","LLAV",0,5557,256.6,0,0,-4
"5558","PYCI",2008,"SEGUNDA","LLAV",0,5558,210,0,0,-3
"5559","PYCI",2009,"SEGUNDA","LLAV",0,5559,194,0,0,-2
"5560","PYCI",2010,"SEGUNDA","LLAV",0,5560,241,0,0,-1
"5561","PYCI",2011,"SEGUNDA","LLAV",0,5561,230,0,0,0
"5562","PYCI",2012,"SEGUNDA","LLAV",0,5562,83.5,0,0,1
"5563","PYCI",2013,"SEGUNDA","LLAV",0,5563,252,0,0,2
"5564","PYCI",2014,"SEGUNDA","LLAV",0,5564,229,0,0,3
"5565","PYCI",2015,"SEGUNDA","LLAV",0,5565,255,0,0,4
"5566","PYCI",2016,"SEGUNDA","LLAV",0,5566,110,0,0,5
"5567","PYCI",2006,"TERCERA","LLAV",0,5567,282,0,0,-5
"5568","PYCI",2007,"TERCERA","LLAV",0,5568,320,0,0,-4
"5569","PYCI",2008,"TERCERA","LLAV",0,5569,248.5,0,0,-3
"5570","PYCI",2009,"TERCERA","LLAV",0,5570,265,0,0,-2
"5571","PYCI",2010,"TERCERA","LLAV",0,5571,191,0,0,-1
"5572","PYCI",2011,"TERCERA","LLAV",0,5572,198.5,0,0,0
"5573","PYCI",2012,"TERCERA","LLAV",0,5573,206,0,0,1
"5575","PYCI",2014,"TERCERA","LLAV",0,5575,438,0,0,3
"5576","PYCI",2015,"TERCERA","LLAV",0,5576,300,0,0,4
"5577","PYCI",2016,"TERCERA","LLAV",0,5577,200,0,0,5
"5578","PYCI",2006,"PRIMERA","MAIN",0,5578,326.6,0,1,-5
"5579","PYCI",2007,"PRIMERA","MAIN",0,5579,237.5,0,1,-4
"5580","PYCI",2008,"PRIMERA","MAIN",1,5580,269.5,3.71057513914657,1,-3
"5581","PYCI",2009,"PRIMERA","MAIN",0,5581,180,0,1,-2
"5582","PYCI",2010,"PRIMERA","MAIN",0,5582,284.5,0,1,-1
"5583","PYCI",2011,"PRIMERA","MAIN",0,5583,270,0,1,0
"5584","PYCI",2012,"PRIMERA","MAIN",0,5584,220,0,1,1
"5585","PYCI",2013,"PRIMERA","MAIN",0,5585,237,0,1,2
"5586","PYCI",2014,"PRIMERA","MAIN",0,5586,288.5,0,1,3
"5587","PYCI",2015,"PRIMERA","MAIN",0,5587,195,0,1,4
"5588","PYCI",2016,"PRIMERA","MAIN",0,5588,170,0,1,5
"5589","PYCI",2006,"SEGUNDA","MAIN",0,5589,245.2,0,1,-5
"5590","PYCI",2007,"SEGUNDA","MAIN",0,5590,233.4,0,1,-4
"5591","PYCI",2008,"SEGUNDA","MAIN",0,5591,320,0,1,-3
"5592","PYCI",2009,"SEGUNDA","MAIN",0,5592,320,0,1,-2
"5593","PYCI",2010,"SEGUNDA","MAIN",1,5593,210,4.76190476190476,1,-1
"5594","PYCI",2011,"SEGUNDA","MAIN",0,5594,279.5,0,1,0
"5595","PYCI",2012,"SEGUNDA","MAIN",0,5595,400,0,1,1
"5596","PYCI",2013,"SEGUNDA","MAIN",0,5596,140,0,1,2
"5597","PYCI",2014,"SEGUNDA","MAIN",0,5597,300,0,1,3
"5598","PYCI",2015,"SEGUNDA","MAIN",0,5598,242.5,0,1,4
"5599","PYCI",2016,"SEGUNDA","MAIN",0,5599,190,0,1,5
"5600","PYCI",2006,"TERCERA","MAIN",0,5600,160,0,1,-5
"5601","PYCI",2007,"TERCERA","MAIN",0,5601,251.6,0,1,-4
"5602","PYCI",2008,"TERCERA","MAIN",0,5602,320,0,1,-3
"5603","PYCI",2009,"TERCERA","MAIN",0,5603,302,0,1,-2
"5604","PYCI",2010,"TERCERA","MAIN",0,5604,180,0,1,-1
"5605","PYCI",2011,"TERCERA","MAIN",0,5605,290,0,1,0
"5606","PYCI",2012,"TERCERA","MAIN",1,5606,269,3.71747211895911,1,1
"5607","PYCI",2013,"TERCERA","MAIN",0,5607,190,0,1,2
"5608","PYCI",2014,"TERCERA","MAIN",0,5608,310,0,1,3
"5609","PYCI",2015,"TERCERA","MAIN",0,5609,290,0,1,4
"5610","PYCI",2016,"TERCERA","MAIN",0,5610,170,0,1,5
"5611","PYCI",2006,"PRIMERA","MASE",0,5611,300.9,0,0,-5
"5612","PYCI",2007,"PRIMERA","MASE",0,5612,281.6,0,0,-4
"5613","PYCI",2008,"PRIMERA","MASE",0,5613,216.5,0,0,-3
"5614","PYCI",2009,"PRIMERA","MASE",0,5614,210,0,0,-2
"5615","PYCI",2010,"PRIMERA","MASE",0,5615,228,0,0,-1
"5616","PYCI",2011,"PRIMERA","MASE",0,5616,320,0,0,0
"5617","PYCI",2012,"PRIMERA","MASE",0,5617,262.5,0,0,1
"5618","PYCI",2013,"PRIMERA","MASE",0,5618,236,0,0,2
"5619","PYCI",2014,"PRIMERA","MASE",0,5619,234.5,0,0,3
"5620","PYCI",2015,"PRIMERA","MASE",0,5620,350,0,0,4
"5621","PYCI",2016,"PRIMERA","MASE",0,5621,196.5,0,0,5
"5622","PYCI",2006,"SEGUNDA","MASE",0,5622,288.4,0,0,-5
"5623","PYCI",2007,"SEGUNDA","MASE",0,5623,293.4,0,0,-4
"5624","PYCI",2008,"SEGUNDA","MASE",0,5624,300,0,0,-3
"5625","PYCI",2009,"SEGUNDA","MASE",0,5625,320,0,0,-2
"5626","PYCI",2010,"SEGUNDA","MASE",0,5626,285,0,0,-1
"5627","PYCI",2011,"SEGUNDA","MASE",0,5627,250,0,0,0
"5628","PYCI",2012,"SEGUNDA","MASE",0,5628,337.5,0,0,1
"5629","PYCI",2013,"SEGUNDA","MASE",0,5629,289,0,0,2
"5630","PYCI",2014,"SEGUNDA","MASE",0,5630,275,0,0,3
"5631","PYCI",2015,"SEGUNDA","MASE",0,5631,350,0,0,4
"5632","PYCI",2016,"SEGUNDA","MASE",0,5632,225,0,0,5
"5633","PYCI",2006,"TERCERA","MASE",0,5633,220,0,0,-5
"5634","PYCI",2007,"TERCERA","MASE",0,5634,300,0,0,-4
"5635","PYCI",2008,"TERCERA","MASE",0,5635,320,0,0,-3
"5636","PYCI",2009,"TERCERA","MASE",0,5636,300,0,0,-2
"5637","PYCI",2010,"TERCERA","MASE",0,5637,196.5,0,0,-1
"5638","PYCI",2011,"TERCERA","MASE",0,5638,180,0,0,0
"5639","PYCI",2012,"TERCERA","MASE",0,5639,348,0,0,1
"5640","PYCI",2013,"TERCERA","MASE",0,5640,350,0,0,2
"5641","PYCI",2014,"TERCERA","MASE",0,5641,260,0,0,3
"5642","PYCI",2015,"TERCERA","MASE",0,5642,323.5,0,0,4
"5643","PYCI",2016,"TERCERA","MASE",0,5643,207.16999817,0,0,5
"5644","SANI",2006,"PRIMERA","LLAV",0,5644,256.3,0,1,-5
"5645","SANI",2007,"PRIMERA","LLAV",0,5645,311,0,1,-4
"5646","SANI",2008,"PRIMERA","LLAV",0,5646,90.75,0,1,-3
